Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
,Mixed / non conventional,42,44,23,25,712350.0,0.03,0.0,-437.12,-931.104,6.963,-133.7216716932357,,,-5327.355742324881,712382.9155682417,-1420,0.04707543456430763,6.1502431218071365,-130.64655013233212,0.0
,Mixed / non conventional,42,44,25,27,-269994.63,0.0,0.0,304.19,494.071,6.963,70.95662789027718,,,-3805.254101660642,-270007.9993194851,-1539,0.002093387819077391,0.14838442743184999,70.88243567656124,0.0
,Mixed / non conventional,42,44,27,29,-163786.52,0.02,0.0,-353.35,438.046,6.963,62.91052707166451,,,-2603.594911662535,-163793.5281737939,-1658,0.003639005545428539,0.22851597143598212,62.79626908594652,0.0
,Mixed / non conventional,42,44,29,31,-12106.05,0.07,0.0,522.84,50.038,6.963,7.186270285796351,,,-1684.6790604875298,-12106.55907348485,-1777,0.01982486662191911,0.141068517651477,7.1157360269706125,0.0
,Mixed / non conventional,59,61,11,13,-1610146.88,0.08,0.0,194.94,68.319,3.679,18.56999184561022,,,-86707.95723907575,-1610166.0588791566,-737,0.008758428077418976,0.16193479086850715,18.489024450175968,0.0
,Mixed / non conventional,59,61,13,15,-1039255.56,0.08,0.0,163.48,50.11,3.679,13.620549062245177,,,-76303.00237038826,-1039288.7873824834,-862,-0.00835990491365035,-0.11434444939424893,13.677721286942301,0.0
,Mixed / non conventional,59,61,15,17,3463661.25,0.05,0.0,-436.58,-190.866,3.679,-51.87985865724382,,,-66765.12707409254,3463765.3558368436,-981,0.010232889633645064,0.5281784718440576,-51.615769421321794,0.0
,Mixed / non conventional,59,61,17,19,-961056.31,0.08,0.0,189.15,60.903,3.679,16.55422669203588,,,-58056.632238336875,-961082.6510495871,-1090,0.004527528179989624,0.07478044256561489,16.51683647075307,0.0
,Mixed / non conventional,59,61,19,21,-1125246.25,0.06,0.0,-60.99,82.567,3.679,22.44278336504485,,,-50139.81875129532,-1125277.0901979345,-1209,0.0006942911501562171,0.015576418590434571,22.434995155749633,0.0
,Mixed / non conventional,59,61,21,23,-755189.0,0.07,0.0,329.28,64.649,3.679,17.57243816254417,,,-42976.98750110756,-755210.4552756462,-1328,-0.0028282920498069533,-0.04977036972134741,17.597323347404846,0.0
,Mixed / non conventional,59,61,23,25,2458434.5,0.06,0.0,-442.37,-247.598,3.679,-67.30035335689047,,,-36530.43937594186,2458511.4782833527,-1447,0.01300884695212855,0.8698421747818372,-66.86543226949955,0.0
,Mixed / non conventional,59,61,25,27,-668454.44,0.06,0.0,305.16,79.946,3.679,21.73036151128024,,,-30762.475263951364,-668479.7084674792,-1566,-0.0010918468995543247,-0.02373918762148719,21.742231105090983,0.0
,Mixed / non conventional,59,61,27,29,-784765.44,0.08,0.0,-351.44,112.629,3.679,30.614025550421314,,,-25635.396053292803,-784802.6697706756,-1685,-0.0007365675970869227,-0.022557606837963817,30.625304353840296,0.0
,Mixed / non conventional,59,61,29,31,-483160.53,0.05,0.0,523.08,84.2,3.679,22.886653982060345,,,-21111.502632123484,-483171.6557827664,-1804,-0.003806523702015546,-0.08728471651365766,22.930296340317174,0.0
,Mixed / non conventional,62,64,11,13,-1253567.75,0.03,0.0,194.17,125.253,10.394,12.050509909563209,,,-104023.63054750494,-1253537.7907414504,-730,0.011340734025351875,0.13589107548249046,11.982564371821963,0.0
,Mixed / non conventional,62,64,13,15,-1361182.25,0.04,0.0,162.06,153.374,10.394,14.75601308447181,,,-92247.37048551715,-1361203.4058924098,-855,-0.00845261665027231,-0.12525629360588475,14.818641231274754,0.0
,Mixed / non conventional,62,64,15,17,2868398.25,0.0,0.0,-433.26,-366.298,10.394,-35.24129305368482,,,-81394.73866369428,2868455.838275341,-974,0.007292429341545004,0.2560609861742762,-35.11326256059768,0.0
,Mixed / non conventional,62,64,17,19,-396814.66,0.02,0.0,185.42,57.742,10.394,5.555320377140657,,,-71428.03597018299,-396805.6237242934,-1093,0.009319824126510152,0.05153446281641738,5.529553145732448,0.0
,Mixed / non conventional,62,64,19,21,-831447.44,0.04,0.0,-63.63,138.696,10.394,13.34385222243602,,,-62309.563293135114,-831449.6046281188,-1212,0.005882371409716312,0.07826330788636682,13.304720568492836,0.0
,Mixed / non conventional,62,64,21,23,-1102670.63,0.04,0.0,333.79,212.241,10.394,20.419568982105062,,,-54001.6215207197,-1102689.8357878653,-1331,-0.0018107408053234116,-0.03700805277865982,20.438073008494392,0.0
,Mixed / non conventional,62,64,23,25,2009034.5,0.03,0.0,-440.36,-449.394,10.394,-43.235905329998076,,,-46466.51154108182,2009021.6940054765,-1440,0.01926705491851631,0.8250801303530011,-42.823365264821575,0.0
,Mixed / non conventional,62,64,25,27,-190612.8,0.03,0.0,304.06,49.947,10.394,4.805368481816433,,,-39666.53424238932,-190612.31343126993,-1559,0.006479123510536963,0.03103403922075909,4.7898514622060535,0.0
,Mixed / non conventional,62,64,27,29,-470135.91,0.04,0.0,-352.61,145.591,10.394,14.007215701366173,,,-33563.99051278921,-470138.0549112463,-1678,0.006752774024450574,0.09426927279474562,13.9600810649688,0.0
,Mixed / non conventional,62,64,29,31,-898700.31,0.02,0.0,520.7,332.169,10.394,31.95776409467,,,-28121.181240446072,-898690.0761456351,-1797,-0.005972114478578058,-0.19142703774461367,32.053477613542306,0.0
,Mixed / non conventional,20,22,12,14,-78414.2,0.04,0.0,-321.68,3815.712,18.345,207.99738348323794,,,-376.99111843077526,-78413.16623002074,-763,0.00789831987429522,1.636367590436464,207.1791996880197,0.0
,Mixed / non conventional,20,22,14,16,-389.62,0.15,0.0,221.02,47.398,18.345,2.5837012810029982,,,-150.79644737231,-389.6129742465386,-882,0.10900547219990564,0.2670809363670892,2.450160812819454,0.0
,Mixed / non conventional,20,22,16,18,8745.99,0.04,0.0,-169.88,-4255.883,18.345,-231.99144180975742,,,-37.699111843077524,8745.871311422856,-1001,0.06262237305147003,14.08678079280827,-224.94805141335328,0.0
,Mixed / non conventional,23,25,12,14,198565.72,0.24,0.0,-320.53,-93.16,0.474,-196.54008438818565,,,-1010.8074362925171,198664.1788291369,-756,-0.04409364926902127,-8.861538329867074,-200.97085355311918,0.0
,Mixed / non conventional,23,25,14,16,55099.77,0.2,0.0,205.27,-48.009,0.474,-101.28481012658229,,,-544.2809272344314,55127.39037045953,-875,-0.05414681239441686,-5.636858574183265,-104.10323941367392,0.0
,Mixed / non conventional,23,25,16,18,-133706.73,0.21,0.0,-121.66,256.299,0.474,540.7151898734177,,,-247.400421470196,-133773.16587002057,-994,-0.01530211227893575,-8.337878119948869,544.884128933392,0.0
,Mixed / non conventional,23,25,18,20,18502.04,0.65,0.0,-322.3,-106.398,0.474,-224.46835443037975,,,-82.46680715673212,18511.188497599123,-1113,-0.03765645620621836,-8.614885793083914,-228.7757973269217,0.0
,Mixed / non conventional,23,25,20,22,2643.26,1.27,0.0,738.35,-106.402,0.474,-224.47679324894517,,,-11.780972450961722,2644.5549171460534,-1232,-0.049731513454497445,-11.448239809746724,-230.20091315381853,0.0
,Mixed / non conventional,23,25,22,24,-1025.18,0.73,0.0,-223.39,-51.585,0.474,-108.82911392405065,,,9.424777960769378,-1025.6902344014522,-1351,-0.04478657822669892,-4.985730529285362,-111.32197918869332,0.0
,Mixed / non conventional,40,42,12,14,1861140.63,0.25,0.0,-298.76,-59.201,0.546,-108.42673992673991,,,-17153.095888600008,1859854.2668516648,-783,-0.041655219679967846,-4.612609297626335,-110.73304457555308,0.0
,Mixed / non conventional,40,42,14,16,1318660.88,0.25,0.0,212.07,-52.431,0.546,-96.02747252747251,,,-13722.476710880474,1317734.755362956,-902,-0.05059158473166151,-4.984262892157659,-98.51960397355134,0.0
,Mixed / non conventional,40,42,16,18,-3448045.0,0.26,0.0,-176.86,174.488,0.546,319.57509157509156,,,-10781.945987120022,-3445641.376191572,-1021,-0.025785565459620192,-8.3480540906815,323.74911862043234,0.0
,Mixed / non conventional,40,42,18,20,804675.88,0.0,0.0,-219.54,-52.937,0.546,-96.95421245421244,,,-8293.804605477077,804119.2937731501,-1130,-0.03144158201628557,-3.0970824079742556,-98.50275365819957,0.0
,Mixed / non conventional,40,42,20,22,831400.75,0.48,0.0,628.97,-72.927,0.546,-133.56593406593407,,,-6220.353454107836,830827.3193181725,-1249,-0.038457806064304,-5.237361505641616,-136.18461481875488,0.0
,Mixed / non conventional,40,42,22,24,622833.5,0.15,0.0,-164.15,-75.119,0.546,-137.58058608058607,,,-4523.893421169273,622399.9082505762,-1368,-0.044220804984339876,-6.221483777111217,-140.6913279691417,0.0
,Mixed / non conventional,40,42,24,26,-1306395.88,0.26,0.0,-419.97,225.09,0.546,412.2527472527472,,,-3166.7253948185225,-1305491.2438089766,-1487,0.005185867122643899,2.132358903232671,411.1865678011309,0.0
,Mixed / non conventional,40,42,26,28,241077.88,0.26,0.0,451.18,-62.306,0.546,-114.1135531135531,,,-2111.150263212339,240910.85769177284,-1606,-0.03860884471875913,-4.492517915770151,-116.35981207143817,0.0
,Mixed / non conventional,40,42,28,30,234639.94,0.26,0.0,-337.25,-97.027,0.546,-177.7051282051282,,,-1319.46891450771,234476.39261527394,-1725,-0.043755221423523324,-7.949442030837361,-181.67984922054688,0.0
,Mixed / non conventional,40,42,30,32,160887.48,0.26,0.0,465.85,-116.426,0.546,-213.23443223443223,,,-753.9822368615518,160774.9741920202,-1834,-0.04777201410717781,-10.435910537549887,-218.45238750320718,0.0
,Mixed / non conventional,43,45,12,14,-776565.5,0.15,0.0,-290.87,175.809,5.275,33.328720379146915,,,-23300.40731351191,-776572.7600722682,-776,0.004323345393115325,0.14378076276046414,33.25682999776669,0.0
,Mixed / non conventional,43,45,14,16,-316779.31,0.15,0.0,216.33,87.653,5.275,16.616682464454975,,,-19063.969620146378,-316779.92968998867,-895,-0.008229577320394596,-0.13731328831131506,16.685339108610634,0.0
,Mixed / non conventional,43,45,16,18,1487642.75,0.15,0.0,-196.38,-510.419,5.275,-96.76189573459715,,,-15374.169048504882,1487633.7424775,-1014,0.015499521312520916,1.4882296416539447,-96.01778091377017,0.0
,Mixed / non conventional,43,45,18,20,-530308.31,0.13,0.0,-167.24,229.42,5.275,43.49194312796208,,,-12193.306486745501,-530310.5922633464,-1133,0.012944198575517164,0.5593481912532212,43.21226903233547,0.0
,Mixed / non conventional,43,45,20,22,-410176.84,0.17,0.0,567.2,228.147,5.275,43.25061611374407,,,-9483.682823024179,-410175.1251231274,-1252,0.0007350737798162176,0.03178071328159149,43.23472575710328,0.0
,Mixed / non conventional,43,45,22,24,-129552.14,0.11,0.0,-133.42,94.815,5.275,17.974407582938387,,,-7207.598945498374,-129552.3211407447,-1371,-0.002788496969075543,-0.05019156057321794,17.999503363224996,0.0
,Mixed / non conventional,43,45,24,26,668943.38,0.15,0.0,-444.76,-662.368,5.275,-125.56739336492892,,,-5327.355742324881,668942.1740914213,-1480,0.02645561859335806,3.2785944445510466,-123.9280961426534,0.0
,Mixed / non conventional,43,45,26,28,-228203.61,0.15,0.0,459.21,316.345,5.275,59.97061611374408,,,-3805.254101660642,-228203.43294594044,-1599,0.006481417284351142,0.387439010881927,59.77689660830312,0.0
,Mixed / non conventional,43,45,28,30,-176027.06,0.14,0.0,-324.03,356.637,5.275,67.60890995260662,,,-2603.594911662535,-176026.21393565714,-1718,-0.0005047067226245633,-0.0341312845067705,67.62597559486001,0.0
,Mixed / non conventional,43,45,30,32,-15684.29,0.16,0.0,477.78,49.11,5.275,9.30995260663507,,,-1684.6790604875298,-15684.2822105294,-1827,-0.00419036445418922,-0.03909400353442116,9.32949960840228,0.0
,Mixed / non conventional,60,62,12,14,-1579814.5,0.35,0.0,-289.95,67.655,3.713,18.22111500134662,,,-86707.95723907575,-1579915.6603850445,-803,0.0005678532456957905,0.010343982361732174,18.215943010165756,0.0
,Mixed / non conventional,60,62,14,16,-1037990.19,0.35,0.0,215.08,50.514,3.713,13.604632372744412,,,-76303.00237038826,-1038074.2961857778,-922,-0.009864159846766005,-0.13486342557491504,13.672064085531868,0.0
,Mixed / non conventional,60,62,16,18,3500391.25,0.35,0.0,-195.41,-194.681,3.713,-52.43226501481282,,,-66765.12707409254,3500646.8364964747,-1041,0.010680965955105086,0.5570523091973882,-52.153738860214126,0.0
,Mixed / non conventional,60,62,18,20,-1028191.56,0.34,0.0,-136.0,65.763,3.713,17.71155399946135,,,-58056.632238336875,-1028273.1769161723,-1150,0.008516546535532781,0.1502016740795078,17.636453162421596,0.0
,Mixed / non conventional,60,62,20,22,-1165899.13,0.34,0.0,522.86,86.345,3.713,23.254780500942633,,,-50139.81875129532,-1165990.4794184202,-1269,0.0008951042905307564,0.02080614196827213,23.244377429958497,0.0
,Mixed / non conventional,60,62,22,24,-780815.75,0.35,0.0,-121.87,67.464,3.713,18.16967411796391,,,-42976.98750110756,-780877.8574669325,-1388,-0.0025927401689984837,-0.0471703942312125,18.193259315079516,0.0
,Mixed / non conventional,60,62,24,26,2437315.25,0.35,0.0,-443.48,-247.751,3.713,-66.72528952329652,,,-36530.43937594186,2437504.1437729523,-1507,0.009929521353544444,0.6592770344472854,-66.39565100607288,0.0
,Mixed / non conventional,60,62,26,28,-632697.13,0.35,0.0,458.52,76.372,3.713,20.568812281174253,,,-30762.475263951364,-632747.579008482,-1626,0.0003279173553282785,0.006743764826723009,20.56544039876089,0.0
,Mixed / non conventional,60,62,28,30,-885649.75,0.34,0.0,-322.7,128.288,3.713,34.55103689738756,,,-25635.396053292803,-885729.514916463,-1745,0.00087142125750398,0.030095395137649916,34.53598919981874,0.0
,Mixed / non conventional,60,62,30,32,-481245.13,0.35,0.0,478.29,84.645,3.713,22.796929706436842,,,-21111.502632123484,-481277.4415017754,-1854,-0.006002451033900086,-0.13724937059937758,22.86555439173653,0.0
,Mixed / non conventional,63,65,12,14,4063012.25,0.29,0.0,-293.6,-67.658,1.732,-39.0635103926097,,,-104023.63054750494,4063528.172969451,-796,-0.005093359847316347,-0.19947250796028726,-39.16324664658984,0.0
,Mixed / non conventional,63,65,14,16,2595838.0,0.28,0.0,210.32,-48.746,1.732,-28.144341801385682,,,-92247.37048551715,2596241.525223452,-915,-0.01812617271085493,-0.5148150132473823,-28.40174930800937,0.0
,Mixed / non conventional,63,65,16,18,-9484882.0,0.29,0.0,-181.14,201.863,1.732,116.54907621247114,,,-81394.73866369428,-9486481.599809077,-1034,0.005671180621143759,0.6591019194120094,116.21952525276512,0.0
,Mixed / non conventional,63,65,18,20,3196029.0,0.28,0.0,-116.59,-77.508,1.732,-44.750577367205544,,,-71428.03597018299,3196445.8498712145,-1153,0.0004959425295812196,0.022188212500594773,-44.73948326095525,0.0
,Mixed / non conventional,63,65,20,22,3015367.0,0.31,0.0,485.89,-83.83,1.732,-48.40069284064665,,,-62309.563293135114,3015826.033985864,-1272,-0.008201180749424341,-0.39857723234604947,-48.59998145681968,0.0
,Mixed / non conventional,63,65,22,24,2013761.63,0.28,0.0,-120.58,-64.599,1.732,-37.2973441108545,,,-54001.6215207197,2014117.0604024087,-1391,-0.010550233640041751,-0.39558243809545246,-37.495135329902226,0.0
,Mixed / non conventional,63,65,24,26,-6849040.0,0.29,0.0,-425.67,255.329,1.732,147.41859122401848,,,-46466.51154108182,-6850027.670480878,-1500,0.004059942114127045,0.5972984483530865,147.11994199984196,0.0
,Mixed / non conventional,63,65,26,28,2196733.25,0.29,0.0,452.52,-95.932,1.732,-55.387990762124716,,,-39666.53424238932,2197049.6321829637,-1619,-0.003081788476879501,-0.17095749911362645,-55.47346951168153,0.0
,Mixed / non conventional,63,65,28,30,2297100.0,0.3,0.0,-329.55,-118.556,1.732,-68.45034642032333,,,-33563.99051278921,2297466.7778488672,-1738,-0.006909259303665704,-0.47458069337929487,-68.68763676701298,0.0
,Mixed / non conventional,63,65,30,32,1314472.0,0.3,0.0,472.31,-80.97,1.732,-46.749422632794456,,,-28121.181240446072,1314648.9867430246,-1847,-0.01099245341988677,-0.5167309209873778,-47.00778809328814,0.0
,Mixed / non conventional,21,23,13,15,-81123.2,0.08,0.0,158.11,747.2,3.472,215.20737327188942,,,-376.99111843077526,-81131.26834431893,-823,0.07438454138819497,15.434073523778608,207.49033651000013,0.0
,Mixed / non conventional,21,23,15,17,30973.74,0.09,0.0,-430.84,-713.223,3.472,-205.42137096774192,,,-150.79644737231,30976.812956284866,-942,0.043788250841223064,8.80232334869433,-201.02020929339477,0.0
,Mixed / non conventional,21,23,17,19,515.82,0.09,0.0,173.72,-47.511,3.472,-13.684043778801843,,,-37.699111843077524,515.8762968826198,-1061,0.00758147121216577,0.10335339856704451,-13.632367079518321,0.0
,Mixed / non conventional,24,26,13,15,230381.97,1.01,0.0,132.1,-104.863,0.46,-227.96304347826086,,,-1010.8074362925171,230426.73954770048,-816,-0.038761634602120225,-9.010857986452834,-232.46847247148727,0.0
,Mixed / non conventional,24,26,15,17,-305741.38,1.02,0.0,-365.38,258.449,0.46,561.8456521739131,,,-544.2809272344314,-305801.87252785126,-935,0.006134517788175255,3.4361127002289322,560.1275958237986,0.0
,Mixed / non conventional,24,26,17,19,25638.0,1.05,0.0,160.07,-47.679,0.46,-103.65,,,-247.400421470196,25643.053685385818,-1054,-0.02021798267181609,-2.11699458383994,-104.70849729191997,0.0
,Mixed / non conventional,24,26,19,21,17682.18,1.17,0.0,-307.03,-98.651,0.46,-214.4586956521739,,,-82.46680715673212,17685.72389743213,-1173,-0.028314324551691687,-6.15945349427713,-217.53842239931248,0.0
,Mixed / non conventional,24,26,21,23,2904.37,0.5,0.0,590.63,-113.426,0.46,-246.5782608695652,,,-11.780972450961722,2904.9316983104004,-1292,-0.03643605947806304,-9.151054359505792,-251.1537880493181,0.0
,Mixed / non conventional,24,26,23,25,5614.14,0.94,0.0,-385.92,274.067,0.46,595.7978260869565,,,9.424777960769378,5615.262220378655,-1411,0.012964735889526149,7.674611801242349,591.9605201863353,0.0
,Mixed / non conventional,41,43,13,15,-120685.19,0.06,0.0,159.5,64.326,9.143,7.0355463195887555,,,-17153.095888600008,-120681.4006485928,-843,-0.02389686658100349,-0.17016066507904704,7.120626652128279,0.0
,Mixed / non conventional,41,43,15,17,1210774.88,0.03,0.0,-442.45,-806.687,9.143,-88.230012031062,,,-13722.476710880474,1210734.2852969524,-962,0.010617442046723373,0.9318302128801861,-87.76409692462191,0.0
,Mixed / non conventional,41,43,17,19,-642789.63,0.04,0.0,178.6,545.063,9.143,59.615334135404126,,,-10781.945987120022,-642769.3126520398,-1081,0.0022938874406846377,0.13659420038505488,59.5470370352116,0.0
,Mixed / non conventional,41,43,19,21,-216632.39,0.05,0.0,-221.47,238.805,9.143,26.118888767363007,,,-8293.804605477077,-216624.9599486988,-1190,0.0024223504554113464,0.06319256483136115,26.087292484947326,0.0
,Mixed / non conventional,41,43,21,23,-32796.43,0.24,0.0,548.4,48.204,9.143,5.272230121404353,,,-6220.353454107836,-32795.13484652894,-1309,-0.02453417774363059,-0.1309562832690414,5.3377082630388735,0.0
,Mixed / non conventional,41,43,23,25,588346.19,0.05,0.0,-456.64,-1189.036,9.143,-130.04878048780486,,,-4523.893421169273,588326.8224798674,-1428,0.04455466169951613,5.668011257035644,-127.21477485928705,0.0
,Mixed / non conventional,41,43,25,27,-348647.56,0.06,0.0,276.06,1006.589,9.143,110.09395165700536,,,-3166.7253948185225,-348637.3125281616,-1547,0.002878724800581762,0.31647466729232576,109.9357143233592,0.0
,Mixed / non conventional,41,43,27,29,-50779.18,0.05,0.0,-345.99,219.908,9.143,24.052061686536145,,,-2111.150263212339,-50777.51636033019,-1666,0.0009887199843273088,0.023769003609313444,24.04017718473149,0.0
,Mixed / non conventional,41,43,29,31,1184.91,0.15,0.0,515.6,-10.939,12.182,-0.8979642094894106,,,-1319.46891450771,1184.8358607617665,-1785,0.05161974984351219,0.045186431711632835,-0.8753709936335942,0.0
